Comunidad;Provincia;Municipio;Población
Andalucía;Sevilla;Aznalcóllar;6191
Andalucía;Sevilla;Badolatosa;3238
Andalucía;Sevilla;Benacazón;6726
Andalucía;Sevilla;Bollullos de la Mitación;9142
Andalucía;Sevilla;Bormujos;19110
Andalucía;Sevilla;Brenes;12580
Andalucía;Sevilla;Burguillos;6120
Andalucía;Sevilla;Cabezas de San Juan (Las);16571
Andalucía;Sevilla;Camas;26086
Andalucía;Sevilla;Campana (La);5507
Andalucía;Sevilla;Cantillana;10643
Andalucía;Sevilla;Carmona;28576
Andalucía;Sevilla;Carrión de los Céspedes;2511
Andalucía;Sevilla;Casariche;5579
Andalucía;Sevilla;Castilblanco de los Arroyos;5156
Andalucía;Sevilla;Castilleja de Guzmán;2846
Andalucía;Sevilla;Castilleja de la Cuesta;17282
Andalucía;Sevilla;Castilleja del Campo;653
Andalucía;Sevilla;Castillo de las Guardas (El);1612
Andalucía;Sevilla;Cazalla de la Sierra;5009
Andalucía;Sevilla;Constantina;6586
Andalucía;Sevilla;Coria del Río;28654
Andalucía;Sevilla;Coripe;1446
Andalucía;Sevilla;Coronil (El);5042
Andalucía;Sevilla;Corrales (Los);4063
Andalucía;Sevilla;Dos Hermanas;125086
Andalucía;Sevilla;Écija;40534
Andalucía;Sevilla;Espartinas;13166
Andalucía;Sevilla;Estepa;12682
Andalucía;Sevilla;Fuentes de Andalucía;7309
Andalucía;Sevilla;Garrobo (El);772
Andalucía;Sevilla;Gelves;9244
Andalucía;Sevilla;Gerena;6812
Andalucía;Sevilla;Gilena;3960
Andalucía;Sevilla;Gines;13108
Andalucía;Sevilla;Guadalcanal;2962
Andalucía;Sevilla;Guillena;11456
Andalucía;Sevilla;Herrera;6516
Andalucía;Sevilla;Huévar del Aljarafe;2658
Andalucía;Sevilla;Lantejuela (La);3882
Andalucía;Sevilla;Lebrija;26783
Andalucía;Sevilla;Lora de Estepa;873
Andalucía;Sevilla;Lora del Río;19393
Andalucía;Sevilla;Luisiana (La);4614
Andalucía;Sevilla;Madroño (El);350
Andalucía;Sevilla;Mairena del Alcor;21100
Andalucía;Sevilla;Mairena del Aljarafe;41510
Andalucía;Sevilla;Marchena;19861
Andalucía;Sevilla;Marinaleda;2759
Andalucía;Sevilla;Martín de la Jara;2782
Andalucía;Sevilla;Molares (Los);3310
Andalucía;Sevilla;Montellano;7146
Andalucía;Sevilla;Morón de la Frontera;28467
Andalucía;Sevilla;Navas de la Concepción (Las);1743
Andalucía;Sevilla;Olivares;9534
Andalucía;Sevilla;Osuna;17926
Andalucía;Sevilla;Palacios y Villafranca (Los);37279
Andalucía;Sevilla;Palomares del Río;7185
Andalucía;Sevilla;Paradas;7068
Andalucía;Sevilla;Pedrera;5339
Andalucía;Sevilla;Pedroso (El);2218
Andalucía;Sevilla;Peñaflor;3814
Andalucía;Sevilla;Pilas;13509
Andalucía;Sevilla;Pruna;2892
Andalucía;Sevilla;Puebla de Cazalla (La);11434
Andalucía;Sevilla;Puebla de los Infantes (La);3221
Andalucía;Sevilla;Puebla del Río (La);12210
Andalucía;Sevilla;Real de la Jara (El);1607
Andalucía;Sevilla;Rinconada (La);36641
Andalucía;Sevilla;Roda de Andalucía (La);4451
Andalucía;Sevilla;Ronquillo (El);1432
Andalucía;Sevilla;Rubio (El);3549
Andalucía;Sevilla;Salteras;5177
Andalucía;Sevilla;San Juan de Aznalfarache;21025
Andalucía;Sevilla;Sanlúcar la Mayor;13016
Andalucía;Sevilla;San Nicolás del Puerto;644
Andalucía;Sevilla;Santiponce;8238
Andalucía;Sevilla;Saucejo (El);4459
Andalucía;Sevilla;Sevilla;704198
Andalucía;Sevilla;Tocina;9524
Andalucía;Sevilla;Tomares;23310
Andalucía;Sevilla;Umbrete;8010
Andalucía;Sevilla;Utrera;51177
Andalucía;Sevilla;Valencina de la Concepción;8031
Andalucía;Sevilla;Villamanrique de la Condesa;4162
Andalucía;Sevilla;Villanueva del Ariscal;6078
Andalucía;Sevilla;Villanueva del Río y Minas;5260
Andalucía;Sevilla;Villanueva de San Juan;1370
Andalucía;Sevilla;Villaverde del Río;7447
Andalucía;Sevilla;Viso del Alcor (El);18641
Andalucía;Sevilla;Cañada Rosal;3242
Andalucía;Sevilla;Isla Mayor;5930
Andalucía;Sevilla;Cuervo de Sevilla (El);8673
Aragón;Huesca;Abiego;281
Aragón;Huesca;Abizanda;132
Aragón;Huesca;Adahuesca;166
Aragón;Huesca;Agüero;164
Aragón;Huesca;Aisa;362
Aragón;Huesca;Albalate de Cinca;1237
Aragón;Huesca;Albalatillo;243
Aragón;Huesca;Albelda;847
Aragón;Huesca;Albero Alto;132
Aragón;Huesca;Albero Bajo;96
Aragón;Huesca;Alberuela de Tubo;355
Aragón;Huesca;Alcalá de Gurrea;278
Aragón;Huesca;Alcalá del Obispo;491
Aragón;Huesca;Alcampell;782
Aragón;Huesca;Alcolea de Cinca;1164
Aragón;Huesca;Alcubierre;433
Aragón;Huesca;Alerre;223
Aragón;Huesca;Alfántega;125
Aragón;Huesca;Almudévar;2554
Aragón;Huesca;Almunia de San Juan;664
Aragón;Huesca;Almuniente;559
Aragón;Huesca;Alquézar;313
Aragón;Huesca;Altorricón;1506
Aragón;Huesca;Angüés;429
Aragón;Huesca;Ansó;491
Aragón;Huesca;Antillón;150
Aragón;Huesca;Aragüés del Puerto;128
Aragón;Huesca;Arén;363
Aragón;Huesca;Argavieso;119
Aragón;Huesca;Arguis;118
Aragón;Huesca;Ayerbe;1119
Aragón;Huesca;Azanuy-Alins;174
Aragón;Huesca;Azara;200
Aragón;Huesca;Azlor;135
Aragón;Huesca;Baélls;120
Aragón;Huesca;Bailo;296
Aragón;Huesca;Baldellou;117
Aragón;Huesca;Ballobar;981
Aragón;Huesca;Banastás;270
Aragón;Huesca;Barbastro;17080
Aragón;Huesca;Barbués;98
Aragón;Huesca;Barbuñales;109
Aragón;Huesca;Bárcabo;129
Aragón;Huesca;Belver de Cinca;1362
Aragón;Huesca;Benabarre;1177
Aragón;Huesca;Benasque;2219
Aragón;Huesca;Berbegal;441
Aragón;Huesca;Bielsa;511
Aragón;Huesca;Bierge;258
Aragón;Huesca;Biescas;1634
Aragón;Huesca;Binaced;1494
Aragón;Huesca;Binéfar;9407
Aragón;Huesca;Bisaurri;208
Aragón;Huesca;Biscarrués;228
Aragón;Huesca;Blecua y Torres;208
Aragón;Huesca;Boltaña;1051
Aragón;Huesca;Bonansa;102
Aragón;Huesca;Borau;81
Aragón;Huesca;Broto;542
Aragón;Huesca;Caldearenas;246
Aragón;Huesca;Campo;355
Aragón;Huesca;Camporrélls;193
Aragón;Huesca;Canal de Berdún;396
Aragón;Huesca;Candasnos;409
Aragón;Huesca;Canfranc;624
Aragón;Huesca;Capdesaso;163
Aragón;Huesca;Capella;366
Aragón;Huesca;Casbas de Huesca;299
Aragón;Huesca;Castejón del Puente;399
Aragón;Huesca;Castejón de Monegros;661
Aragón;Huesca;Castejón de Sos;788
Aragón;Huesca;Castelflorite;130
Aragón;Huesca;Castiello de Jaca;256
Aragón;Huesca;Castigaleu;119
Aragón;Huesca;Castillazuelo;193
Aragón;Huesca;Castillonroy;378
Aragón;Huesca;Colungo;147
Aragón;Huesca;Chalamera;128
Aragón;Huesca;Chía;105
Aragón;Huesca;Chimillas;359
Aragón;Huesca;Esplús;677
Aragón;Huesca;Estada;236
Aragón;Huesca;Estadilla;860
Aragón;Huesca;Estopiñán del Castillo;177
Aragón;Huesca;Fago;26
Aragón;Huesca;Fanlo;138
Aragón;Huesca;Fiscal;317
Aragón;Huesca;Fonz;1035
Aragón;Huesca;Foradada del Toscar;215
Aragón;Huesca;Fraga;14539
Aragón;Huesca;Fueva (La);619
Aragón;Huesca;Gistaín;145
Aragón;Huesca;Grado (El);493
Aragón;Huesca;Grañén;1930
Aragón;Huesca;Graus;3700
Aragón;Huesca;Gurrea de Gállego;1664
Aragón;Huesca;Hoz de Jaca;71
Aragón;Huesca;Huerto;272
Aragón;Huesca;Huesca;52347
Aragón;Huesca;Ibieca;108
Aragón;Huesca;Igriés;627
Aragón;Huesca;Ilche;246
Aragón;Huesca;Isábena;313
Aragón;Huesca;Jaca;13374
Aragón;Huesca;Jasa;116
Aragón;Huesca;Labuerda;167
Aragón;Huesca;Laluenga;220
Aragón;Huesca;Lalueza;1101
Aragón;Huesca;Lanaja;1417
Aragón;Huesca;Laperdiguera;102
Aragón;Huesca;Lascellas-Ponzano;154
Aragón;Huesca;Lascuarre;157
Aragón;Huesca;Laspaúles;297
Aragón;Huesca;Laspuña;289
Aragón;Huesca;Loarre;371
Aragón;Huesca;Loporzano;540
Aragón;Huesca;Loscorrales;108
Aragón;Huesca;Monesma y Cajigar;106
Aragón;Huesca;Monflorite-Lascasas;312
Aragón;Huesca;Montanuy;285
Aragón;Huesca;Monzón;17115
Aragón;Huesca;Naval;265
Aragón;Huesca;Novales;181
Aragón;Huesca;Nueno;557
Aragón;Huesca;Olvena;58
Aragón;Huesca;Ontiñena;586
Aragón;Huesca;Osso de Cinca;735
Aragón;Huesca;Palo;24
Aragón;Huesca;Panticosa;819
Aragón;Huesca;Peñalba;761
Aragón;Huesca;Peñas de Riglos (Las);268
Aragón;Huesca;Peralta de Alcofea;618
Aragón;Huesca;Peralta de Calasanz;235
Aragón;Huesca;Peraltilla;200
Aragón;Huesca;Perarrúa;112
Aragón;Huesca;Pertusa;113
Aragón;Huesca;Piracés;104
Aragón;Huesca;Plan;336
Aragón;Huesca;Poleñino;226
Aragón;Huesca;Pozán de Vero;244
Aragón;Huesca;Puebla de Castro (La);433
Aragón;Huesca;Puente de Montañana;148
Aragón;Huesca;Puértolas;241
Aragón;Huesca;Pueyo de Araguás (El);150
Aragón;Huesca;Pueyo de Santa Cruz;369
Aragón;Huesca;Quicena;302
Aragón;Huesca;Robres;630
Aragón;Huesca;Sabiñánigo;10383
Aragón;Huesca;Sahún;360
Aragón;Huesca;Salas Altas;311
Aragón;Huesca;Salas Bajas;149
Aragón;Huesca;Salillas;110
Aragón;Huesca;Sallent de Gállego;1542
Aragón;Huesca;San Esteban de Litera;526
Aragón;Huesca;Sangarrén;242
Aragón;Huesca;San Juan de Plan;153
Aragón;Huesca;Santa Cilia;209
Aragón;Huesca;Santa Cruz de la Serós;136
Aragón;Huesca;Santaliestra y San Quílez;106
Aragón;Huesca;Sariñena;4428
Aragón;Huesca;Secastilla;150
Aragón;Huesca;Seira;156
Aragón;Huesca;Sena;548
Aragón;Huesca;Senés de Alcubierre;68
Aragón;Huesca;Sesa;225
Aragón;Huesca;Sesué;127
Aragón;Huesca;Siétamo;665
Aragón;Huesca;Sopeira;120
Aragón;Huesca;Tamarite de Litera;3730
Aragón;Huesca;Tardienta;1007
Aragón;Huesca;Tella-Sin;266
Aragón;Huesca;Tierz;691
Aragón;Huesca;Tolva;171
Aragón;Huesca;Torla;328
Aragón;Huesca;Torralba de Aragón;111
Aragón;Huesca;Torre la Ribera;117
Aragón;Huesca;Torrente de Cinca;1276
Aragón;Huesca;Torres de Alcanadre;106
Aragón;Huesca;Torres de Barbués;303
Aragón;Huesca;Tramaced;100
Aragón;Huesca;Valfarta;87
Aragón;Huesca;Valle de Bardají;50
Aragón;Huesca;Valle de Lierp;65
Aragón;Huesca;Velilla de Cinca;450
Aragón;Huesca;Beranuy;104
Aragón;Huesca;Viacamp y Litera;48
Aragón;Huesca;Vicién;122
Aragón;Huesca;Villanova;154
Aragón;Huesca;Villanúa;492
Aragón;Huesca;Villanueva de Sigena;512
Aragón;Huesca;Yebra de Basa;155
Aragón;Huesca;Yésero;71
Aragón;Huesca;Zaidín;1709
Aragón;Huesca;Valle de Hecho;960
Aragón;Huesca;Puente la Reina de Jaca;215
Aragón;Huesca;San Miguel del Cinca;848
Aragón;Huesca;Sotonera (La);1061
Aragón;Huesca;Lupiñén-Ortilla;397
Aragón;Huesca;Santa María de Dulcis;221
Aragón;Huesca;Aínsa-Sobrarbe;2180
Aragón;Huesca;Hoz y Costean;205
Aragón;Huesca;Vencillón;469
Aragón;Teruel;Ababuj;77
Aragón;Teruel;Abejuela;56
Aragón;Teruel;Aguatón;21
Aragón;Teruel;Aguaviva;693
Aragón;Teruel;Aguilar del Alfambra;67
Aragón;Teruel;Alacón;361
Aragón;Teruel;Alba;248
Aragón;Teruel;Albalate del Arzobispo;2155
Aragón;Teruel;Albarracín;1096
Aragón;Teruel;Albentosa;310
Aragón;Teruel;Alcaine;69
Aragón;Teruel;Alcalá de la Selva;513
Aragón;Teruel;Alcañiz;16291
Aragón;Teruel;Alcorisa;3642
Aragón;Teruel;Alfambra;676
Aragón;Teruel;Aliaga;381
Aragón;Teruel;Almohaja;29
Aragón;Teruel;Alobras;70
Aragón;Teruel;Alpeñés;27
Aragón;Teruel;Allepuz;133
Aragón;Teruel;Alloza;711
Aragón;Teruel;Allueva;15
Aragón;Teruel;Anadón;21
Aragón;Teruel;Andorra;8367
Aragón;Teruel;Arcos de las Salinas;111
Aragón;Teruel;Arens de Lledó;213
Aragón;Teruel;Argente;232
Aragón;Teruel;Ariño;925
Aragón;Teruel;Azaila;139
Aragón;Teruel;Bádenas;22
Aragón;Teruel;Báguena;398
Aragón;Teruel;Bañón;167
Aragón;Teruel;Barrachina;167
Aragón;Teruel;Bea;37
Aragón;Teruel;Beceite;608
Aragón;Teruel;Belmonte de San José;137
Aragón;Teruel;Bello;284
Aragón;Teruel;Berge;274
Aragón;Teruel;Bezas;79
Aragón;Teruel;Blancas;166
Aragón;Teruel;Blesa;121
Aragón;Teruel;Bordón;141
Aragón;Teruel;Bronchales;480
Aragón;Teruel;Bueña;67
Aragón;Teruel;Burbáguena;296
Aragón;Teruel;Cabra de Mora;88
Aragón;Teruel;Calaceite;1145
Aragón;Teruel;Calamocha;4649
Aragón;Teruel;Calanda;4004
Aragón;Teruel;Calomarde;84
Aragón;Teruel;Camañas;125
Aragón;Teruel;Camarena de la Sierra;165
Aragón;Teruel;Camarillas;119
Aragón;Teruel;Caminreal;758
Aragón;Teruel;Cantavieja;748
Aragón;Teruel;Cañada de Benatanduz;42
Aragón;Teruel;Cañada de Verich (La);111
Aragón;Teruel;Cañada Vellida;42
Aragón;Teruel;Cañizar del Olivar;109
Aragón;Teruel;Cascante del Río;79
Aragón;Teruel;Castejón de Tornos;70
Aragón;Teruel;Castel de Cabra;140
Aragón;Teruel;Castelnou;120
Aragón;Teruel;Castelserás;831
Aragón;Teruel;Castellar (El);68
Aragón;Teruel;Castellote;804
Aragón;Teruel;Cedrillas;623
Aragón;Teruel;Celadas;440
Aragón;Teruel;Cella;2951
Aragón;Teruel;Cerollera (La);113
Aragón;Teruel;Codoñera (La);397
Aragón;Teruel;Corbalán;99
Aragón;Teruel;Cortes de Aragón;75
Aragón;Teruel;Cosa;64
Aragón;Teruel;Cretas;618
Aragón;Teruel;Crivillén;93
Aragón;Teruel;Cuba (La);52
Aragón;Teruel;Cubla;61
Aragón;Teruel;Cucalón;102
Aragón;Teruel;Cuervo (El);107
Aragón;Teruel;Cuevas de Almudén;133
Aragón;Teruel;Cuevas Labradas;141
Aragón;Teruel;Ejulve;198
Aragón;Teruel;Escorihuela;185
Aragón;Teruel;Escucha;1015
Aragón;Teruel;Estercuel;271
Aragón;Teruel;Ferreruela de Huerva;74
Aragón;Teruel;Fonfría;30
Aragón;Teruel;Formiche Alto;190
Aragón;Teruel;Fórnoles;103
Aragón;Teruel;Fortanete;224
Aragón;Teruel;Foz-Calanda;296
Aragón;Teruel;Fresneda (La);511
Aragón;Teruel;Frías de Albarracín;156
Aragón;Teruel;Fuenferrada;37
Aragón;Teruel;Fuentes Calientes;119
Aragón;Teruel;Fuentes Claras;590
Aragón;Teruel;Fuentes de Rubielos;127
Aragón;Teruel;Fuentespalda;341
Aragón;Teruel;Galve;154
Aragón;Teruel;Gargallo;118
Aragón;Teruel;Gea de Albarracín;430
Aragón;Teruel;Ginebrosa (La);229
Aragón;Teruel;Griegos;134
Aragón;Teruel;Guadalaviar;243
Aragón;Teruel;Gúdar;84
Aragón;Teruel;Híjar;1899
Aragón;Teruel;Hinojosa de Jarque;151
Aragón;Teruel;Hoz de la Vieja (La);88
Aragón;Teruel;Huesa del Común;90
Aragón;Teruel;Iglesuela del Cid (La);505
Aragón;Teruel;Jabaloyas;81
Aragón;Teruel;Jarque de la Val;90
Aragón;Teruel;Jatiel;52
Aragón;Teruel;Jorcas;43
Aragón;Teruel;Josa;34
Aragón;Teruel;Lagueruela;62
Aragón;Teruel;Lanzuela;25
Aragón;Teruel;Libros;153
Aragón;Teruel;Lidón;57
Aragón;Teruel;Linares de Mora;313
Aragón;Teruel;Loscos;177
Aragón;Teruel;Lledó;170
Aragón;Teruel;Maicas;42
Aragón;Teruel;Manzanera;551
Aragón;Teruel;Martín del Río;469
Aragón;Teruel;Mas de las Matas;1415
Aragón;Teruel;Mata de los Olmos (La);289
Aragón;Teruel;Mazaleón;586
Aragón;Teruel;Mezquita de Jarque;120
Aragón;Teruel;Mirambel;125
Aragón;Teruel;Miravete de la Sierra;38
Aragón;Teruel;Molinos;303
Aragón;Teruel;Monforte de Moyuela;69
Aragón;Teruel;Monreal del Campo;2765
Aragón;Teruel;Monroyo;379
Aragón;Teruel;Montalbán;1408
Aragón;Teruel;Monteagudo del Castillo;71
Aragón;Teruel;Monterde de Albarracín;69
Aragón;Teruel;Mora de Rubielos;1706
Aragón;Teruel;Moscardón;71
Aragón;Teruel;Mosqueruela;608
Aragón;Teruel;Muniesa;669
Aragón;Teruel;Noguera de Albarracín;134
Aragón;Teruel;Nogueras;35
Aragón;Teruel;Nogueruelas;237
Aragón;Teruel;Obón;36
Aragón;Teruel;Odón;220
Aragón;Teruel;Ojos Negros;489
Aragón;Teruel;Olba;237
Aragón;Teruel;Oliete;479
Aragón;Teruel;Olmos (Los);128
Aragón;Teruel;Orihuela del Tremedal;564
Aragón;Teruel;Orrios;159
Aragón;Teruel;Palomar de Arroyos;198
Aragón;Teruel;Pancrudo;136
Aragón;Teruel;Parras de Castellote (Las);73
Aragón;Teruel;Peñarroya de Tastavins;517
Aragón;Teruel;Peracense;89
Aragón;Teruel;Peralejos;78
Aragón;Teruel;Perales del Alfambra;279
Aragón;Teruel;Pitarque;96
Aragón;Teruel;Plou;43
Aragón;Teruel;Pobo (El);139
Aragón;Teruel;Portellada (La);262
Aragón;Teruel;Pozondón;83
Aragón;Teruel;Pozuel del Campo;100
Aragón;Teruel;Puebla de Híjar (La);1006
Aragón;Teruel;Puebla de Valverde (La);571
Aragón;Teruel;Puertomingalvo;207
Aragón;Teruel;Ráfales;170
Aragón;Teruel;Rillo;113
Aragón;Teruel;Riodeva;180
Aragón;Teruel;Ródenas;79
Aragón;Teruel;Royuela;248
Aragón;Teruel;Rubiales;57
Aragón;Teruel;Rubielos de la Cérida;45
Aragón;Teruel;Rubielos de Mora;772
Aragón;Teruel;Salcedillo;8
Aragón;Teruel;Saldón;29
Aragón;Teruel;Samper de Calanda;925
Aragón;Teruel;San Agustín;150
Aragón;Teruel;San Martín del Río;199
Aragón;Teruel;Santa Cruz de Nogueras;36
Aragón;Teruel;Santa Eulalia;1152
Aragón;Teruel;Sarrión;1140
Aragón;Teruel;Segura de los Baños;40
Aragón;Teruel;Seno;49
Aragón;Teruel;Singra;98
Aragón;Teruel;Terriente;186
Aragón;Teruel;Teruel;35241
Aragón;Teruel;Toril y Masegoso;34
Aragón;Teruel;Tormón;32
Aragón;Teruel;Tornos;232
Aragón;Teruel;Torralba de los Sisones;216
Aragón;Teruel;Torrecilla de Alcañiz;440
Aragón;Teruel;Torrecilla del Rebollar;151
Aragón;Teruel;Torre de Arcas;96
Aragón;Teruel;Torre de las Arcas;37
Aragón;Teruel;Torre del Compte;153
Aragón;Teruel;Torrelacárcel;223
Aragón;Teruel;Torre los Negros;105
Aragón;Teruel;Torremocha de Jiloca;148
Aragón;Teruel;Torres de Albarracín;175
Aragón;Teruel;Torrevelilla;214
Aragón;Teruel;Torrijas;66
Aragón;Teruel;Torrijo del Campo;539
Aragón;Teruel;Tramacastiel;98
Aragón;Teruel;Tramacastilla;107
Aragón;Teruel;Tronchón;106
Aragón;Teruel;Urrea de Gaén;525
Aragón;Teruel;Utrillas;3309
Aragón;Teruel;Valacloche;30
Aragón;Teruel;Valbona;224
Aragón;Teruel;Valdealgorfa;685
Aragón;Teruel;Valdecuenca;56
Aragón;Teruel;Valdelinares;116
Aragón;Teruel;Valdeltormo;328
Aragón;Teruel;Valderrobres;2290
Aragón;Teruel;Valjunquera;403
Aragón;Teruel;Vallecillo (El);47
Aragón;Teruel;Veguillas de la Sierra;28
Aragón;Teruel;Villafranca del Campo;352
Aragón;Teruel;Villahermosa del Campo;99
Aragón;Teruel;Villanueva del Rebollar de la Sierra;53
Aragón;Teruel;Villar del Cobo;208
Aragón;Teruel;Villar del Salz;83
Aragón;Teruel;Villarluengo;188
Aragón;Teruel;Villarquemado;940
Aragón;Teruel;Villarroya de los Pinares;177
Aragón;Teruel;Villastar;450
Aragón;Teruel;Villel;366
Aragón;Teruel;Vinaceite;314
Aragón;Teruel;Visiedo;149
Aragón;Teruel;Vivel del Río Martín;86
Aragón;Teruel;Zoma (La);22
Aragón;Zaragoza;Abanto;124
Aragón;Zaragoza;Acered;160
Aragón;Zaragoza;Agón;166
Aragón;Zaragoza;Aguarón;863
Aragón;Zaragoza;Aguilón;250
Aragón;Zaragoza;Ainzón;1269
Aragón;Zaragoza;Aladrén;62
Aragón;Zaragoza;Alagón;7178
Aragón;Zaragoza;Alarba;155
Aragón;Zaragoza;Alberite de San Juan;101
Aragón;Zaragoza;Albeta;141
Aragón;Zaragoza;Alborge;126
Aragón;Zaragoza;Alcalá de Ebro;276
Aragón;Zaragoza;Alcalá de Moncayo;153
Aragón;Zaragoza;Alconchel de Ariza;99
Aragón;Zaragoza;Aldehuela de Liestos;48
Aragón;Zaragoza;Alfajarín;2168
Aragón;Zaragoza;Alfamén;1509
Aragón;Zaragoza;Alforque;81
Aragón;Zaragoza;Alhama de Aragón;1172
Aragón;Zaragoza;Almochuel;26
Aragón;Zaragoza;Almolda (La);619
Aragón;Zaragoza;Almonacid de la Cuba;283
Aragón;Zaragoza;Almonacid de la Sierra;790
Aragón;Zaragoza;Almunia de Doña Godina (La);7802
Aragón;Zaragoza;Alpartir;564
Aragón;Zaragoza;Ambel;305
Aragón;Zaragoza;Anento;136
Aragón;Zaragoza;Aniñón;818
Aragón;Zaragoza;Añón de Moncayo;205
Aragón;Zaragoza;Aranda de Moncayo;214
Aragón;Zaragoza;Arándiga;406
Aragón;Zaragoza;Ardisa;80
Aragón;Zaragoza;Ariza;1279
Aragón;Zaragoza;Artieda;94
Aragón;Zaragoza;Asín;104
Aragón;Zaragoza;Atea;125
Aragón;Zaragoza;Ateca;2151
Aragón;Zaragoza;Azuara;701
Aragón;Zaragoza;Badules;95
Aragón;Zaragoza;Bagüés;23
Aragón;Zaragoza;Balconchán;12
Aragón;Zaragoza;Bárboles;333
Aragón;Zaragoza;Bardallur;327
Aragón;Zaragoza;Belchite;1665
Aragón;Zaragoza;Belmonte de Gracián;236
Aragón;Zaragoza;Berdejo;64
Aragón;Zaragoza;Berrueco;43
Aragón;Zaragoza;Bijuesca;113
Aragón;Zaragoza;Biota;1115
Aragón;Zaragoza;Bisimbre;109
Aragón;Zaragoza;Boquiñeni;995
Aragón;Zaragoza;Bordalba;74
Aragón;Zaragoza;Borja;5042
Aragón;Zaragoza;Botorrita;536
Aragón;Zaragoza;Brea de Aragón;1854
Aragón;Zaragoza;Bubierca;83
Aragón;Zaragoza;Bujaraloz;1055
Aragón;Zaragoza;Bulbuente;248
Aragón;Zaragoza;Bureta;269
Aragón;Zaragoza;Burgo de Ebro (El);2321
Aragón;Zaragoza;Buste (El);88
Aragón;Zaragoza;Cabañas de Ebro;556
Aragón;Zaragoza;Cabolafuente;49
Aragón;Zaragoza;Cadrete;3054
Aragón;Zaragoza;Calatayud;21717
